X,Y,V
73.0,83.0,1.0
70.0,109.0,1.0
45.0,82.0,2.0
23.0,102.0,1.0
78.0,108.0,2.0
77.0,5.0,2.0
14.0,111.0,0.0
16.0,70.0,1.0
65.0,19.0,0.0
49.0,57.0,2.0
66.0,30.0,2.0
80.0,68.0,1.0
44.0,120.0,2.0
16.0,99.0,0.0
40.0,53.0,2.0
95.0,87.0,0.0
85.0,33.0,2.0
75.0,47.0,1.0
61.0,120.0,0.0
18.0,82.0,0.0
70.0,6.0,1.0
69.0,36.0,1.0
31.0,98.0,1.0
23.0,81.0,1.0
55.0,70.0,2.0
9.0,17.0,0.0
88.0,97.0,0.0
25.0,122.0,0.0
45.0,68.0,2.0
19.0,20.0,2.0
46.0,121.0,2.0
10.0,83.0,0.0
9.0,57.0,1.0
49.0,17.0,1.0
39.0,127.0,2.0
51.0,84.0,2.0
49.0,9.0,0.0
37.0,11.0,0.0
80.0,115.0,1.0
32.0,82.0,0.0
80.0,43.0,1.0
78.0,77.0,2.0
58.0,123.0,1.0
60.0,97.0,2.0
97.0,40.0,0.0
97.0,6.0,2.0
93.0,82.0,1.0
65.0,54.0,1.0
15.0,39.0,0.0
93.0,42.0,0.0
28.0,61.0,0.0
93.0,39.0,0.0
36.0,18.0,2.0
41.0,66.0,2.0
55.0,53.0,2.0
89.0,6.0,0.0
18.0,122.0,0.0
93.0,3.0,0.0
1.0,116.0,1.0
78.0,51.0,1.0
2.0,104.0,0.0
4.0,22.0,1.0
23.0,19.0,2.0
94.0,114.0,0.0
96.0,72.0,2.0
94.0,111.0,0.0
49.0,119.0,2.0
25.0,46.0,0.0
66.0,42.0,0.0
63.0,46.0,2.0
11.0,50.0,0.0
19.0,4.0,1.0
13.0,82.0,1.0
86.0,1.0,0.0
59.0,97.0,2.0
59.0,22.0,2.0
72.0,124.0,2.0
85.0,4.0,0.0
49.0,10.0,0.0
58.0,23.0,2.0
94.0,69.0,1.0
77.0,14.0,1.0
31.0,110.0,0.0
46.0,31.0,1.0
71.0,122.0,2.0
22.0,60.0,1.0
59.0,3.0,0.0
97.0,65.0,2.0
65.0,37.0,2.0
11.0,93.0,2.0
8.0,23.0,0.0
50.0,34.0,1.0
15.0,96.0,1.0
4.0,38.0,1.0
46.0,23.0,2.0
70.0,45.0,1.0
42.0,40.0,1.0
32.0,97.0,1.0
19.0,19.0,1.0
45.0,2.0,1.0
73.0,6.0,2.0
14.0,65.0,1.0
10.0,17.0,0.0
56.0,130.0,1.0
31.0,45.0,2.0
14.0,13.0,1.0
96.0,130.0,2.0
35.0,54.0,0.0
35.0,130.0,1.0
4.0,15.0,0.0
12.0,127.0,2.0
7.0,61.0,0.0
61.0,15.0,0.0
66.0,120.0,1.0
30.0,27.0,0.0
65.0,76.0,0.0
44.0,52.0,2.0
100.0,17.0,1.0
22.0,38.0,0.0
3.0,31.0,1.0
4.0,118.0,1.0
62.0,130.0,1.0
88.0,104.0,1.0
71.0,117.0,2.0
79.0,52.0,1.0
11.0,25.0,0.0
10.0,48.0,1.0
56.0,14.0,0.0
78.0,3.0,2.0
64.0,118.0,0.0
59.0,81.0,2.0
46.0,39.0,1.0
16.0,118.0,1.0
6.0,99.0,0.0
72.0,22.0,2.0
53.0,45.0,2.0
26.0,118.0,1.0
51.0,40.0,2.0
8.0,64.0,0.0
87.0,58.0,1.0
29.0,32.0,2.0
98.0,57.0,1.0
86.0,111.0,2.0
24.0,3.0,2.0
11.0,98.0,1.0
18.0,39.0,0.0
8.0,98.0,1.0
93.0,118.0,1.0
68.0,26.0,1.0
64.0,97.0,2.0
73.0,70.0,1.0
94.0,7.0,1.0
100.0,55.0,0.0
92.0,73.0,2.0
23.0,109.0,1.0
96.0,121.0,1.0
21.0,41.0,0.0
75.0,60.0,1.0
42.0,26.0,0.0
20.0,66.0,1.0
14.0,73.0,0.0
33.0,48.0,0.0
28.0,22.0,0.0
2.0,11.0,0.0
70.0,75.0,1.0
56.0,99.0,1.0
40.0,47.0,2.0
55.0,35.0,2.0
33.0,40.0,2.0
28.0,55.0,0.0
95.0,21.0,0.0
20.0,57.0,1.0
78.0,84.0,2.0
30.0,79.0,0.0
7.0,74.0,0.0
8.0,79.0,0.0
100.0,81.0,2.0
97.0,83.0,1.0
9.0,127.0,1.0
33.0,17.0,2.0
22.0,75.0,1.0
52.0,124.0,0.0
29.0,76.0,0.0
7.0,42.0,1.0
65.0,87.0,1.0
50.0,71.0,2.0
4.0,123.0,1.0
83.0,125.0,0.0
89.0,120.0,0.0
30.0,60.0,0.0
92.0,113.0,0.0
89.0,66.0,2.0
2.0,56.0,2.0
75.0,117.0,2.0
54.0,94.0,2.0
61.0,71.0,0.0
74.0,72.0,0.0
84.0,53.0,2.0
97.0,100.0,1.0
23.0,55.0,0.0
89.0,31.0,2.0
9.0,27.0,0.0
94.0,104.0,0.0
80.0,37.0,1.0
49.0,23.0,2.0
98.0,96.0,2.0
14.0,118.0,1.0
1.0,38.0,0.0
80.0,110.0,1.0
26.0,91.0,0.0
97.0,110.0,0.0
42.0,3.0,1.0
96.0,40.0,0.0
43.0,63.0,2.0
50.0,80.0,2.0
63.0,13.0,0.0
70.0,89.0,1.0
13.0,87.0,2.0
4.0,60.0,0.0
98.0,3.0,1.0
29.0,58.0,0.0
34.0,101.0,0.0
55.0,48.0,2.0
31.0,2.0,2.0
58.0,43.0,2.0
22.0,70.0,0.0
6.0,82.0,0.0
34.0,67.0,2.0
87.0,17.0,2.0
56.0,66.0,1.0
39.0,32.0,0.0
26.0,56.0,0.0
79.0,75.0,2.0
38.0,92.0,0.0
90.0,64.0,1.0
1.0,112.0,0.0
34.0,7.0,2.0
97.0,94.0,2.0
85.0,72.0,1.0
54.0,26.0,2.0
69.0,85.0,1.0
26.0,39.0,2.0
94.0,19.0,1.0
82.0,83.0,1.0
40.0,6.0,0.0
61.0,75.0,2.0
69.0,119.0,2.0
20.0,90.0,2.0
65.0,115.0,0.0
20.0,15.0,1.0
65.0,100.0,2.0
12.0,64.0,0.0
60.0,2.0,0.0
52.0,55.0,2.0
90.0,111.0,1.0
99.0,117.0,1.0
10.0,3.0,1.0
61.0,62.0,0.0
73.0,24.0,1.0
9.0,117.0,1.0
3.0,130.0,1.0
64.0,42.0,1.0
80.0,42.0,1.0
51.0,56.0,2.0
25.0,13.0,1.0
45.0,80.0,2.0
76.0,95.0,0.0
39.0,95.0,1.0
16.0,50.0,1.0
66.0,72.0,2.0
66.0,80.0,0.0
11.0,60.0,0.0
42.0,50.0,2.0
59.0,67.0,0.0
32.0,26.0,0.0
55.0,42.0,1.0
73.0,99.0,2.0
42.0,89.0,2.0
8.0,37.0,1.0
64.0,92.0,2.0
9.0,91.0,2.0
86.0,128.0,0.0
93.0,47.0,0.0
27.0,106.0,0.0
82.0,97.0,1.0
58.0,111.0,0.0
22.0,98.0,0.0
2.0,8.0,0.0
25.0,86.0,0.0
22.0,82.0,1.0
91.0,110.0,0.0
6.0,10.0,0.0
21.0,108.0,0.0
32.0,98.0,0.0
66.0,19.0,0.0
51.0,2.0,1.0
98.0,118.0,1.0
21.0,32.0,2.0
92.0,17.0,2.0
53.0,105.0,2.0
44.0,17.0,1.0
72.0,93.0,1.0
65.0,15.0,0.0
26.0,108.0,0.0
52.0,33.0,1.0
84.0,45.0,1.0
4.0,130.0,2.0
54.0,110.0,2.0
63.0,61.0,2.0
87.0,80.0,1.0
85.0,123.0,0.0
82.0,123.0,1.0
76.0,24.0,2.0
63.0,3.0,0.0
78.0,60.0,0.0
59.0,31.0,2.0
28.0,116.0,0.0
61.0,116.0,0.0
49.0,67.0,2.0
40.0,2.0,2.0
17.0,18.0,1.0
18.0,81.0,0.0
84.0,27.0,2.0
42.0,83.0,2.0
3.0,68.0,0.0
44.0,48.0,2.0
6.0,45.0,1.0
21.0,84.0,0.0
76.0,19.0,2.0
81.0,79.0,2.0
90.0,20.0,2.0
43.0,45.0,2.0
23.0,14.0,1.0
89.0,28.0,2.0
56.0,19.0,2.0
25.0,67.0,0.0
73.0,76.0,1.0
14.0,88.0,2.0
9.0,95.0,1.0
59.0,110.0,0.0
40.0,103.0,1.0
34.0,90.0,0.0
84.0,62.0,1.0
39.0,98.0,0.0
1.0,72.0,1.0
69.0,3.0,2.0
18.0,23.0,2.0
11.0,74.0,0.0
60.0,55.0,0.0
61.0,35.0,2.0
12.0,96.0,1.0
53.0,32.0,0.0
77.0,126.0,2.0
26.0,77.0,1.0
54.0,21.0,1.0
96.0,110.0,1.0
15.0,49.0,0.0
83.0,2.0,0.0
63.0,30.0,2.0
61.0,25.0,1.0
7.0,119.0,1.0
96.0,75.0,2.0
81.0,61.0,1.0
70.0,11.0,0.0
78.0,107.0,2.0
95.0,47.0,0.0
56.0,122.0,0.0
94.0,30.0,0.0
44.0,128.0,2.0
43.0,19.0,2.0
45.0,55.0,2.0
69.0,130.0,2.0
86.0,52.0,2.0
95.0,99.0,1.0
35.0,62.0,1.0
16.0,55.0,2.0
51.0,96.0,2.0
44.0,8.0,1.0
74.0,44.0,1.0
17.0,12.0,0.0
88.0,43.0,0.0
2.0,24.0,2.0
18.0,22.0,1.0
92.0,124.0,1.0
32.0,74.0,1.0
29.0,6.0,2.0
7.0,84.0,0.0
26.0,68.0,0.0
2.0,61.0,0.0
76.0,40.0,0.0
68.0,96.0,2.0
66.0,78.0,1.0
9.0,51.0,0.0
75.0,109.0,2.0
41.0,20.0,2.0
90.0,19.0,1.0
31.0,123.0,0.0
57.0,85.0,2.0
85.0,69.0,0.0
67.0,12.0,1.0
86.0,55.0,0.0
10.0,30.0,0.0
21.0,23.0,2.0
33.0,51.0,0.0
33.0,16.0,2.0
62.0,124.0,1.0
6.0,101.0,1.0
11.0,112.0,1.0
85.0,97.0,1.0
75.0,36.0,1.0
47.0,55.0,2.0
50.0,109.0,2.0
85.0,82.0,2.0
43.0,116.0,0.0
39.0,51.0,2.0
78.0,54.0,1.0
88.0,14.0,2.0
40.0,85.0,1.0
75.0,128.0,2.0
93.0,103.0,0.0
62.0,74.0,2.0
17.0,8.0,0.0
26.0,94.0,1.0
71.0,100.0,2.0
20.0,112.0,0.0
71.0,58.0,2.0
69.0,18.0,1.0
20.0,50.0,0.0
63.0,88.0,1.0
3.0,35.0,0.0
46.0,33.0,1.0
77.0,27.0,1.0
9.0,14.0,1.0
84.0,37.0,1.0
53.0,27.0,2.0
69.0,52.0,1.0
29.0,93.0,0.0
71.0,71.0,1.0
42.0,35.0,0.0
62.0,51.0,0.0
68.0,44.0,1.0
69.0,72.0,1.0
30.0,47.0,0.0
54.0,95.0,2.0
29.0,7.0,2.0
58.0,119.0,0.0
82.0,113.0,1.0
26.0,16.0,2.0
88.0,115.0,1.0
82.0,25.0,2.0
35.0,70.0,2.0
35.0,116.0,1.0
62.0,21.0,0.0
12.0,4.0,2.0
1.0,41.0,0.0
36.0,31.0,0.0
71.0,66.0,2.0
28.0,124.0,0.0
49.0,84.0,2.0
95.0,65.0,2.0
1.0,124.0,2.0
99.0,91.0,1.0
24.0,6.0,2.0
48.0,51.0,2.0
10.0,16.0,0.0
14.0,124.0,2.0
80.0,27.0,2.0
57.0,65.0,0.0
32.0,117.0,0.0
61.0,43.0,2.0
44.0,117.0,0.0
67.0,104.0,1.0
55.0,28.0,2.0
35.0,60.0,0.0
78.0,57.0,0.0
15.0,15.0,1.0
28.0,64.0,1.0
43.0,30.0,0.0
32.0,35.0,2.0
77.0,121.0,0.0
32.0,27.0,0.0
93.0,105.0,0.0
87.0,26.0,2.0
92.0,58.0,1.0
66.0,125.0,0.0
45.0,86.0,2.0
9.0,70.0,0.0
98.0,71.0,1.0
78.0,98.0,2.0
19.0,27.0,2.0
14.0,48.0,0.0
39.0,108.0,0.0
43.0,15.0,1.0
95.0,92.0,1.0
45.0,113.0,1.0
12.0,7.0,0.0
84.0,57.0,1.0
12.0,42.0,0.0
74.0,80.0,2.0
74.0,66.0,1.0
75.0,88.0,1.0
12.0,66.0,0.0
63.0,64.0,2.0
64.0,81.0,0.0
40.0,126.0,2.0
6.0,71.0,0.0
35.0,4.0,2.0
29.0,33.0,2.0
68.0,109.0,0.0
9.0,111.0,2.0
36.0,56.0,1.0
83.0,61.0,1.0
51.0,65.0,2.0
76.0,62.0,1.0
22.0,43.0,0.0
57.0,114.0,0.0
20.0,11.0,1.0
58.0,33.0,2.0
80.0,18.0,2.0
49.0,90.0,2.0
20.0,37.0,0.0
3.0,118.0,1.0
36.0,110.0,0.0
17.0,34.0,1.0
57.0,19.0,2.0
82.0,41.0,0.0
51.0,99.0,2.0
64.0,121.0,0.0
45.0,73.0,2.0
44.0,104.0,1.0
71.0,40.0,2.0
28.0,83.0,0.0
54.0,56.0,2.0
76.0,39.0,1.0
48.0,130.0,1.0
79.0,90.0,1.0
76.0,103.0,2.0
78.0,20.0,2.0
4.0,47.0,1.0
39.0,65.0,2.0
21.0,7.0,2.0
13.0,103.0,0.0
37.0,26.0,0.0
66.0,100.0,2.0
49.0,102.0,2.0
36.0,101.0,0.0
2.0,86.0,0.0
23.0,20.0,2.0
90.0,72.0,2.0
47.0,27.0,1.0
80.0,20.0,2.0
36.0,118.0,2.0
93.0,54.0,0.0
60.0,7.0,0.0
3.0,29.0,1.0
10.0,45.0,1.0
45.0,95.0,2.0
3.0,110.0,1.0
12.0,86.0,1.0
84.0,46.0,0.0
86.0,118.0,0.0
6.0,80.0,0.0
42.0,8.0,1.0
29.0,25.0,1.0
29.0,42.0,0.0
48.0,31.0,1.0
57.0,106.0,0.0
19.0,35.0,1.0
71.0,47.0,1.0
95.0,61.0,1.0
59.0,14.0,0.0
34.0,120.0,1.0
20.0,46.0,0.0
72.0,16.0,1.0
6.0,63.0,0.0
44.0,20.0,2.0
75.0,42.0,1.0
69.0,35.0,0.0
15.0,58.0,2.0
62.0,106.0,2.0
36.0,51.0,0.0
61.0,98.0,2.0
79.0,12.0,2.0
67.0,68.0,2.0
58.0,91.0,2.0
83.0,86.0,2.0
41.0,92.0,2.0
41.0,112.0,1.0
63.0,102.0,1.0
98.0,107.0,0.0
38.0,114.0,0.0
54.0,107.0,2.0
42.0,54.0,2.0
55.0,8.0,0.0
8.0,126.0,1.0
23.0,88.0,1.0
22.0,40.0,0.0
43.0,87.0,2.0
2.0,75.0,0.0
45.0,61.0,2.0
51.0,50.0,2.0
19.0,86.0,1.0
97.0,28.0,1.0
61.0,94.0,2.0
16.0,75.0,0.0
74.0,8.0,2.0
63.0,43.0,1.0
64.0,113.0,0.0
93.0,64.0,1.0
50.0,99.0,2.0
85.0,27.0,1.0
24.0,24.0,2.0
34.0,56.0,1.0
9.0,43.0,0.0
21.0,100.0,0.0
48.0,74.0,2.0
74.0,95.0,2.0
34.0,36.0,2.0
92.0,23.0,2.0
14.0,21.0,0.0
85.0,41.0,1.0
6.0,49.0,0.0
68.0,35.0,0.0
65.0,109.0,1.0
32.0,62.0,0.0
77.0,30.0,1.0
12.0,38.0,1.0
91.0,96.0,1.0
20.0,59.0,1.0
80.0,5.0,1.0
66.0,14.0,0.0
80.0,31.0,1.0
57.0,103.0,1.0
52.0,89.0,2.0
73.0,17.0,2.0
91.0,75.0,2.0
52.0,103.0,2.0
94.0,11.0,1.0
41.0,100.0,0.0
86.0,86.0,1.0
28.0,29.0,2.0
52.0,15.0,0.0
76.0,46.0,2.0
84.0,35.0,1.0
47.0,38.0,0.0
65.0,6.0,0.0
80.0,87.0,2.0
10.0,118.0,2.0
88.0,87.0,2.0
60.0,19.0,0.0
78.0,119.0,2.0
67.0,52.0,0.0
30.0,51.0,0.0
11.0,13.0,1.0
81.0,35.0,2.0
16.0,68.0,1.0
1.0,121.0,1.0
70.0,102.0,1.0
35.0,45.0,2.0
1.0,79.0,0.0
41.0,120.0,1.0
91.0,117.0,1.0
17.0,46.0,0.0
59.0,77.0,2.0
18.0,60.0,1.0
26.0,13.0,1.0
97.0,59.0,2.0
4.0,73.0,0.0
40.0,17.0,1.0
6.0,91.0,2.0
86.0,98.0,0.0
62.0,4.0,0.0
38.0,59.0,1.0
11.0,28.0,0.0
13.0,18.0,0.0
22.0,93.0,2.0
16.0,65.0,1.0
65.0,72.0,2.0
29.0,130.0,1.0
13.0,75.0,0.0
91.0,11.0,2.0
89.0,50.0,2.0
9.0,20.0,0.0
90.0,99.0,1.0
94.0,105.0,0.0
96.0,125.0,1.0
48.0,105.0,2.0
56.0,1.0,0.0
100.0,86.0,1.0
82.0,116.0,1.0
56.0,73.0,0.0
7.0,5.0,0.0
63.0,128.0,0.0
71.0,92.0,1.0
45.0,106.0,0.0
58.0,29.0,2.0
58.0,9.0,0.0
42.0,27.0,0.0
85.0,38.0,0.0
70.0,53.0,1.0
18.0,43.0,0.0
53.0,8.0,0.0
79.0,73.0,1.0
16.0,124.0,2.0
51.0,26.0,2.0
83.0,18.0,2.0
13.0,115.0,0.0
51.0,18.0,1.0
88.0,38.0,1.0
90.0,105.0,0.0
30.0,113.0,0.0
97.0,67.0,1.0
91.0,33.0,1.0
8.0,10.0,1.0
13.0,93.0,2.0
62.0,28.0,1.0
28.0,101.0,0.0
27.0,1.0,2.0
98.0,124.0,1.0
23.0,116.0,0.0
46.0,65.0,2.0
13.0,67.0,1.0
57.0,83.0,2.0
95.0,45.0,0.0
54.0,115.0,0.0
28.0,130.0,0.0
90.0,84.0,1.0
85.0,75.0,2.0
82.0,89.0,1.0
47.0,45.0,1.0
1.0,3.0,0.0
19.0,43.0,0.0
48.0,1.0,0.0
89.0,122.0,0.0
52.0,85.0,2.0
83.0,10.0,2.0
39.0,27.0,0.0
46.0,5.0,0.0
90.0,88.0,1.0
6.0,30.0,1.0
86.0,62.0,0.0
22.0,107.0,0.0
41.0,128.0,2.0
89.0,40.0,0.0
32.0,125.0,0.0
39.0,78.0,2.0
39.0,38.0,1.0
92.0,5.0,0.0
47.0,76.0,2.0
48.0,115.0,2.0
40.0,20.0,2.0
73.0,86.0,1.0
45.0,76.0,2.0
14.0,32.0,0.0
75.0,29.0,1.0
21.0,3.0,1.0
24.0,74.0,1.0
47.0,113.0,2.0
8.0,66.0,1.0
35.0,14.0,2.0
93.0,67.0,2.0
2.0,96.0,1.0
85.0,46.0,1.0
100.0,75.0,2.0
36.0,76.0,1.0
81.0,105.0,2.0
67.0,60.0,2.0
68.0,54.0,0.0
5.0,57.0,1.0
61.0,67.0,0.0
49.0,60.0,2.0
5.0,42.0,1.0
30.0,69.0,0.0
9.0,92.0,2.0
100.0,16.0,0.0
55.0,83.0,2.0
2.0,4.0,0.0
61.0,37.0,2.0
80.0,53.0,1.0
81.0,129.0,1.0
94.0,49.0,1.0
25.0,125.0,1.0
35.0,41.0,2.0
29.0,22.0,0.0
6.0,108.0,1.0
34.0,129.0,0.0
56.0,113.0,0.0
53.0,94.0,2.0
60.0,112.0,0.0
26.0,74.0,1.0
