X,Y,V
31.0,76.0,0.0
8.0,35.0,0.0
83.0,80.0,1.0
9.0,16.0,0.0
93.0,102.0,1.0
54.0,1.0,0.0
12.0,61.0,1.0
59.0,91.0,2.0
85.0,57.0,1.0
45.0,29.0,0.0
88.0,108.0,1.0
73.0,43.0,1.0
88.0,42.0,0.0
73.0,42.0,2.0
83.0,109.0,2.0
14.0,82.0,0.0
49.0,24.0,2.0
4.0,120.0,1.0
14.0,103.0,0.0
59.0,87.0,1.0
30.0,99.0,0.0
9.0,118.0,2.0
87.0,51.0,2.0
29.0,88.0,0.0
67.0,3.0,0.0
71.0,113.0,2.0
8.0,117.0,1.0
91.0,25.0,1.0
80.0,17.0,2.0
17.0,17.0,2.0
27.0,32.0,2.0
59.0,33.0,2.0
84.0,95.0,0.0
16.0,47.0,0.0
54.0,36.0,1.0
25.0,114.0,0.0
57.0,72.0,0.0
26.0,74.0,1.0
50.0,51.0,2.0
27.0,27.0,2.0
90.0,50.0,1.0
82.0,76.0,2.0
6.0,76.0,0.0
54.0,61.0,0.0
93.0,70.0,2.0
58.0,90.0,2.0
68.0,15.0,0.0
6.0,32.0,1.0
37.0,106.0,1.0
57.0,62.0,1.0
6.0,59.0,0.0
18.0,36.0,0.0
51.0,42.0,1.0
19.0,113.0,0.0
45.0,42.0,2.0
41.0,113.0,0.0
43.0,111.0,1.0
92.0,92.0,2.0
6.0,28.0,0.0
52.0,74.0,2.0
17.0,8.0,0.0
3.0,49.0,0.0
62.0,53.0,0.0
94.0,55.0,1.0
9.0,40.0,1.0
49.0,2.0,0.0
56.0,87.0,2.0
69.0,54.0,1.0
88.0,20.0,2.0
10.0,74.0,0.0
22.0,101.0,0.0
51.0,68.0,2.0
37.0,85.0,2.0
43.0,19.0,2.0
59.0,12.0,0.0
40.0,67.0,1.0
94.0,60.0,1.0
9.0,65.0,1.0
59.0,66.0,0.0
27.0,16.0,2.0
46.0,42.0,1.0
96.0,80.0,1.0
61.0,57.0,2.0
2.0,43.0,0.0
77.0,39.0,1.0
7.0,5.0,0.0
75.0,91.0,1.0
38.0,35.0,1.0
64.0,93.0,2.0
48.0,32.0,1.0
43.0,45.0,2.0
69.0,93.0,2.0
71.0,16.0,1.0
21.0,3.0,1.0
90.0,96.0,1.0
52.0,56.0,2.0
62.0,64.0,1.0
49.0,92.0,2.0
68.0,42.0,0.0
92.0,60.0,0.0
35.0,94.0,1.0
57.0,29.0,2.0
26.0,98.0,1.0
55.0,18.0,1.0
38.0,33.0,0.0
94.0,113.0,0.0
39.0,7.0,0.0
50.0,83.0,2.0
61.0,12.0,0.0
5.0,85.0,0.0
55.0,106.0,2.0
76.0,48.0,1.0
41.0,3.0,0.0
76.0,88.0,0.0
33.0,11.0,2.0
85.0,90.0,1.0
44.0,57.0,0.0
54.0,105.0,2.0
69.0,85.0,1.0
60.0,115.0,0.0
46.0,105.0,0.0
84.0,11.0,2.0
22.0,19.0,2.0
40.0,104.0,1.0
57.0,75.0,0.0
43.0,118.0,1.0
13.0,1.0,0.0
39.0,19.0,2.0
1.0,115.0,0.0
67.0,21.0,1.0
10.0,15.0,0.0
41.0,95.0,2.0
65.0,85.0,1.0
42.0,18.0,1.0
64.0,111.0,0.0
16.0,27.0,1.0
32.0,64.0,1.0
59.0,58.0,2.0
41.0,50.0,2.0
38.0,118.0,2.0
58.0,100.0,2.0
24.0,52.0,0.0
72.0,119.0,2.0
66.0,24.0,1.0
46.0,25.0,2.0
55.0,67.0,1.0
6.0,100.0,1.0
81.0,67.0,1.0
85.0,107.0,1.0
63.0,50.0,0.0
86.0,37.0,1.0
78.0,33.0,1.0
22.0,65.0,1.0
48.0,56.0,2.0
71.0,92.0,1.0
89.0,68.0,2.0
63.0,76.0,2.0
6.0,10.0,0.0
41.0,43.0,2.0
5.0,2.0,0.0
82.0,115.0,1.0
30.0,69.0,0.0
46.0,51.0,2.0
49.0,89.0,2.0
38.0,98.0,0.0
72.0,27.0,2.0
57.0,64.0,0.0
6.0,24.0,0.0
93.0,54.0,0.0
55.0,115.0,0.0
90.0,60.0,0.0
53.0,49.0,2.0
56.0,27.0,2.0
88.0,70.0,1.0
35.0,47.0,2.0
96.0,30.0,0.0
47.0,78.0,2.0
39.0,44.0,2.0
38.0,72.0,2.0
10.0,28.0,0.0
24.0,60.0,0.0
61.0,82.0,0.0
66.0,81.0,0.0
25.0,103.0,1.0
57.0,21.0,2.0
39.0,2.0,2.0
12.0,4.0,2.0
44.0,115.0,1.0
20.0,96.0,1.0
25.0,71.0,1.0
65.0,83.0,0.0
21.0,38.0,0.0
31.0,91.0,0.0
22.0,56.0,1.0
79.0,83.0,2.0
12.0,35.0,1.0
93.0,109.0,0.0
32.0,80.0,0.0
47.0,116.0,2.0
9.0,85.0,0.0
53.0,81.0,0.0
69.0,66.0,2.0
42.0,28.0,1.0
21.0,7.0,2.0
19.0,4.0,1.0
37.0,40.0,2.0
72.0,8.0,1.0
62.0,109.0,0.0
44.0,83.0,2.0
55.0,95.0,2.0
36.0,63.0,2.0
10.0,109.0,0.0
1.0,66.0,0.0
34.0,31.0,1.0
9.0,84.0,0.0
67.0,76.0,2.0
11.0,104.0,0.0
6.0,74.0,0.0
62.0,7.0,0.0
86.0,26.0,2.0
79.0,23.0,1.0
38.0,78.0,1.0
77.0,5.0,2.0
47.0,9.0,1.0
44.0,74.0,2.0
29.0,14.0,2.0
84.0,54.0,1.0
54.0,11.0,0.0
84.0,74.0,2.0
28.0,108.0,0.0
2.0,80.0,0.0
18.0,22.0,1.0
80.0,109.0,1.0
65.0,48.0,1.0
4.0,68.0,0.0
10.0,45.0,1.0
27.0,77.0,1.0
59.0,40.0,2.0
22.0,76.0,1.0
18.0,21.0,1.0
40.0,119.0,1.0
50.0,96.0,2.0
29.0,44.0,0.0
34.0,98.0,1.0
32.0,55.0,1.0
60.0,47.0,2.0
10.0,77.0,0.0
91.0,46.0,0.0
88.0,89.0,1.0
66.0,26.0,2.0
49.0,60.0,2.0
55.0,44.0,2.0
78.0,105.0,2.0
1.0,38.0,0.0
92.0,57.0,0.0
36.0,91.0,0.0
70.0,104.0,1.0
31.0,25.0,0.0
26.0,92.0,0.0
59.0,111.0,0.0
6.0,5.0,0.0
78.0,119.0,2.0
11.0,26.0,0.0
3.0,120.0,0.0
2.0,85.0,0.0
50.0,14.0,0.0
73.0,36.0,0.0
94.0,99.0,1.0
78.0,23.0,2.0
77.0,19.0,2.0
45.0,53.0,2.0
25.0,36.0,2.0
95.0,95.0,2.0
6.0,94.0,1.0
62.0,105.0,1.0
90.0,39.0,0.0
54.0,13.0,0.0
39.0,117.0,1.0
9.0,47.0,1.0
73.0,96.0,2.0
28.0,7.0,2.0
47.0,16.0,2.0
80.0,65.0,1.0
6.0,66.0,0.0
82.0,38.0,1.0
77.0,106.0,2.0
90.0,36.0,0.0
17.0,43.0,0.0
61.0,28.0,2.0
11.0,49.0,0.0
83.0,118.0,0.0
36.0,75.0,2.0
89.0,105.0,1.0
19.0,25.0,2.0
72.0,82.0,1.0
30.0,83.0,0.0
61.0,97.0,2.0
87.0,18.0,2.0
27.0,107.0,0.0
92.0,77.0,2.0
87.0,78.0,2.0
14.0,20.0,0.0
85.0,81.0,2.0
44.0,51.0,2.0
10.0,65.0,1.0
43.0,16.0,0.0
72.0,49.0,1.0
86.0,73.0,2.0
65.0,119.0,1.0
33.0,114.0,0.0
86.0,6.0,1.0
74.0,112.0,2.0
47.0,43.0,1.0
36.0,116.0,1.0
2.0,52.0,0.0
56.0,40.0,1.0
77.0,35.0,2.0
20.0,73.0,0.0
72.0,47.0,2.0
17.0,32.0,2.0
85.0,40.0,0.0
64.0,103.0,1.0
69.0,44.0,1.0
61.0,43.0,2.0
25.0,109.0,0.0
83.0,63.0,0.0
44.0,98.0,2.0
85.0,96.0,1.0
91.0,106.0,0.0
51.0,19.0,1.0
87.0,60.0,1.0
36.0,76.0,1.0
52.0,102.0,2.0
29.0,61.0,0.0
58.0,2.0,0.0
25.0,63.0,1.0
47.0,120.0,2.0
62.0,85.0,1.0
24.0,12.0,1.0
57.0,39.0,2.0
76.0,59.0,1.0
61.0,119.0,0.0
49.0,103.0,2.0
81.0,25.0,2.0
15.0,46.0,0.0
21.0,49.0,0.0
71.0,94.0,2.0
38.0,47.0,2.0
65.0,60.0,2.0
44.0,68.0,2.0
75.0,119.0,2.0
82.0,84.0,1.0
17.0,3.0,1.0
81.0,102.0,2.0
3.0,109.0,2.0
69.0,37.0,1.0
12.0,59.0,1.0
8.0,61.0,0.0
44.0,88.0,2.0
56.0,9.0,0.0
76.0,11.0,2.0
61.0,61.0,2.0
69.0,27.0,1.0
40.0,75.0,1.0
51.0,8.0,0.0
83.0,9.0,0.0
72.0,34.0,0.0
92.0,44.0,0.0
73.0,37.0,0.0
17.0,85.0,2.0
82.0,70.0,1.0
31.0,58.0,0.0
69.0,113.0,2.0
5.0,104.0,1.0
39.0,95.0,1.0
61.0,3.0,0.0
33.0,94.0,2.0
45.0,38.0,0.0
69.0,108.0,1.0
53.0,8.0,0.0
6.0,81.0,0.0
71.0,111.0,2.0
81.0,58.0,0.0
45.0,22.0,2.0
79.0,46.0,1.0
29.0,64.0,1.0
51.0,75.0,2.0
40.0,61.0,1.0
95.0,35.0,1.0
74.0,25.0,2.0
47.0,89.0,2.0
87.0,92.0,1.0
5.0,8.0,0.0
29.0,73.0,1.0
53.0,39.0,2.0
73.0,88.0,1.0
54.0,92.0,2.0
37.0,68.0,2.0
76.0,65.0,0.0
36.0,7.0,2.0
42.0,14.0,0.0
21.0,98.0,0.0
56.0,84.0,2.0
64.0,18.0,0.0
65.0,12.0,1.0
51.0,66.0,2.0
82.0,4.0,0.0
91.0,64.0,2.0
91.0,28.0,1.0
20.0,104.0,0.0
20.0,64.0,2.0
2.0,11.0,0.0
14.0,109.0,1.0
51.0,25.0,2.0
83.0,103.0,1.0
16.0,60.0,2.0
26.0,90.0,1.0
41.0,115.0,1.0
46.0,21.0,2.0
71.0,77.0,1.0
12.0,114.0,0.0
41.0,77.0,2.0
90.0,109.0,0.0
38.0,112.0,0.0
94.0,119.0,1.0
68.0,11.0,1.0
17.0,119.0,1.0
25.0,47.0,0.0
5.0,53.0,0.0
75.0,50.0,2.0
96.0,75.0,2.0
12.0,80.0,0.0
32.0,20.0,1.0
28.0,81.0,0.0
7.0,30.0,1.0
53.0,26.0,2.0
88.0,93.0,2.0
42.0,108.0,0.0
25.0,64.0,0.0
47.0,22.0,2.0
81.0,42.0,0.0
22.0,86.0,0.0
5.0,90.0,2.0
22.0,70.0,0.0
1.0,19.0,0.0
45.0,60.0,2.0
14.0,56.0,2.0
35.0,19.0,2.0
67.0,110.0,1.0
86.0,111.0,2.0
59.0,55.0,1.0
15.0,112.0,0.0
79.0,77.0,2.0
85.0,13.0,2.0
19.0,110.0,0.0
8.0,22.0,0.0
37.0,73.0,2.0
2.0,4.0,0.0
25.0,30.0,2.0
53.0,45.0,2.0
96.0,24.0,0.0
96.0,15.0,0.0
28.0,23.0,1.0
41.0,82.0,1.0
92.0,36.0,0.0
66.0,33.0,2.0
28.0,86.0,0.0
24.0,116.0,0.0
4.0,14.0,0.0
79.0,114.0,2.0
88.0,82.0,1.0
96.0,44.0,0.0
81.0,99.0,2.0
8.0,73.0,0.0
82.0,36.0,1.0
96.0,70.0,2.0
24.0,30.0,2.0
3.0,98.0,0.0
59.0,95.0,2.0
63.0,18.0,0.0
71.0,74.0,1.0
67.0,79.0,1.0
20.0,61.0,1.0
37.0,52.0,0.0
73.0,23.0,1.0
55.0,60.0,0.0
54.0,95.0,2.0
28.0,54.0,0.0
72.0,44.0,1.0
33.0,49.0,0.0
91.0,10.0,2.0
27.0,60.0,0.0
24.0,23.0,2.0
88.0,31.0,2.0
40.0,90.0,0.0
84.0,16.0,2.0
49.0,119.0,2.0
33.0,111.0,0.0
21.0,22.0,2.0
44.0,15.0,1.0
36.0,84.0,1.0
48.0,92.0,2.0
13.0,118.0,1.0
70.0,115.0,2.0
38.0,100.0,0.0
54.0,120.0,0.0
94.0,77.0,2.0
75.0,81.0,2.0
94.0,93.0,2.0
71.0,52.0,2.0
72.0,108.0,0.0
25.0,24.0,2.0
14.0,30.0,1.0
92.0,84.0,2.0
18.0,81.0,0.0
80.0,2.0,1.0
47.0,62.0,2.0
11.0,23.0,0.0
43.0,48.0,2.0
84.0,24.0,2.0
18.0,40.0,0.0
52.0,20.0,2.0
34.0,50.0,0.0
92.0,85.0,2.0
78.0,93.0,0.0
13.0,74.0,0.0
90.0,62.0,1.0
64.0,116.0,1.0
60.0,20.0,1.0
74.0,104.0,2.0
79.0,38.0,2.0
71.0,71.0,1.0
49.0,52.0,2.0
22.0,37.0,0.0
49.0,6.0,0.0
51.0,10.0,0.0
67.0,120.0,2.0
65.0,34.0,2.0
25.0,12.0,0.0
33.0,52.0,0.0
80.0,80.0,2.0
24.0,3.0,2.0
54.0,68.0,2.0
91.0,96.0,1.0
75.0,99.0,2.0
93.0,15.0,2.0
32.0,16.0,2.0
55.0,77.0,0.0
9.0,13.0,0.0
15.0,54.0,2.0
69.0,23.0,1.0
57.0,51.0,1.0
29.0,25.0,1.0
77.0,40.0,1.0
88.0,8.0,1.0
83.0,1.0,0.0
7.0,39.0,0.0
70.0,11.0,0.0
62.0,112.0,1.0
14.0,115.0,0.0
34.0,107.0,0.0
11.0,95.0,1.0
63.0,14.0,0.0
9.0,108.0,1.0
28.0,71.0,1.0
94.0,6.0,1.0
67.0,34.0,0.0
95.0,109.0,0.0
47.0,110.0,0.0
14.0,12.0,0.0
22.0,99.0,0.0
62.0,39.0,2.0
24.0,111.0,1.0
18.0,68.0,0.0
50.0,31.0,1.0
52.0,107.0,2.0
40.0,55.0,0.0
76.0,84.0,2.0
52.0,52.0,2.0
79.0,13.0,2.0
34.0,4.0,2.0
14.0,4.0,2.0
39.0,49.0,2.0
68.0,101.0,1.0
38.0,88.0,1.0
51.0,30.0,0.0
36.0,85.0,0.0
68.0,95.0,2.0
69.0,57.0,2.0
35.0,103.0,0.0
22.0,46.0,1.0
18.0,5.0,1.0
86.0,44.0,0.0
44.0,63.0,2.0
88.0,64.0,0.0
26.0,38.0,2.0
74.0,117.0,2.0
41.0,46.0,2.0
54.0,18.0,1.0
68.0,83.0,1.0
33.0,34.0,2.0
70.0,15.0,0.0
70.0,6.0,1.0
19.0,85.0,1.0
4.0,114.0,0.0
8.0,10.0,1.0
82.0,102.0,2.0
77.0,17.0,2.0
20.0,117.0,1.0
40.0,19.0,2.0
17.0,98.0,0.0
19.0,107.0,0.0
66.0,50.0,0.0
9.0,88.0,2.0
63.0,93.0,2.0
64.0,39.0,2.0
1.0,107.0,2.0
27.0,41.0,0.0
28.0,18.0,1.0
15.0,49.0,0.0
4.0,49.0,0.0
42.0,65.0,2.0
34.0,58.0,0.0
22.0,91.0,1.0
22.0,8.0,1.0
92.0,81.0,1.0
75.0,68.0,1.0
23.0,69.0,0.0
36.0,24.0,0.0
41.0,101.0,1.0
44.0,76.0,1.0
2.0,60.0,2.0
46.0,87.0,2.0
81.0,73.0,2.0
60.0,29.0,2.0
8.0,59.0,1.0
61.0,40.0,2.0
15.0,33.0,0.0
19.0,80.0,1.0
78.0,43.0,1.0
1.0,78.0,0.0
79.0,108.0,2.0
11.0,86.0,1.0
20.0,35.0,0.0
27.0,21.0,0.0
77.0,102.0,2.0
46.0,81.0,2.0
16.0,53.0,1.0
4.0,109.0,1.0
30.0,114.0,0.0
50.0,44.0,2.0
18.0,75.0,0.0
10.0,16.0,0.0
11.0,106.0,1.0
86.0,29.0,2.0
6.0,46.0,1.0
56.0,55.0,2.0
77.0,25.0,1.0
79.0,90.0,1.0
28.0,39.0,2.0
57.0,4.0,0.0
88.0,102.0,1.0
83.0,15.0,1.0
20.0,72.0,0.0
41.0,37.0,1.0
37.0,10.0,0.0
73.0,18.0,1.0
34.0,42.0,2.0
48.0,4.0,0.0
66.0,21.0,1.0
64.0,74.0,2.0
3.0,13.0,0.0
71.0,32.0,0.0
10.0,3.0,1.0
22.0,108.0,0.0
19.0,18.0,0.0
18.0,28.0,2.0
31.0,116.0,1.0
69.0,97.0,2.0
5.0,106.0,1.0
35.0,109.0,0.0
2.0,92.0,2.0
46.0,69.0,2.0
23.0,18.0,2.0
71.0,67.0,2.0
13.0,41.0,0.0
22.0,35.0,1.0
41.0,33.0,0.0
82.0,97.0,1.0
90.0,76.0,2.0
16.0,103.0,0.0
15.0,14.0,1.0
86.0,8.0,1.0
29.0,47.0,0.0
47.0,1.0,0.0
67.0,33.0,0.0
2.0,96.0,1.0
63.0,6.0,0.0
13.0,93.0,2.0
86.0,116.0,0.0
93.0,5.0,0.0
39.0,39.0,2.0
91.0,51.0,1.0
52.0,99.0,2.0
45.0,112.0,0.0
29.0,110.0,0.0
95.0,3.0,1.0
87.0,97.0,0.0
14.0,45.0,0.0
73.0,82.0,1.0
8.0,71.0,0.0
83.0,51.0,1.0
46.0,36.0,1.0
25.0,52.0,0.0
23.0,51.0,0.0
16.0,109.0,1.0
73.0,58.0,2.0
10.0,71.0,0.0
75.0,78.0,2.0
48.0,53.0,2.0
91.0,103.0,0.0
85.0,72.0,1.0
66.0,89.0,2.0
19.0,19.0,1.0
63.0,48.0,1.0
93.0,3.0,0.0
1.0,47.0,0.0
46.0,97.0,2.0
44.0,65.0,2.0
37.0,109.0,0.0
86.0,113.0,1.0
27.0,115.0,0.0
92.0,42.0,0.0
47.0,94.0,2.0
52.0,24.0,2.0
16.0,51.0,1.0
80.0,116.0,2.0
91.0,22.0,2.0
4.0,44.0,0.0
66.0,2.0,1.0
24.0,80.0,1.0
79.0,105.0,2.0
57.0,90.0,2.0
67.0,67.0,2.0
46.0,14.0,1.0
88.0,11.0,2.0
59.0,70.0,0.0
8.0,91.0,2.0
76.0,70.0,0.0
78.0,1.0,2.0
95.0,89.0,1.0
59.0,114.0,0.0
57.0,3.0,0.0
25.0,100.0,1.0
12.0,39.0,2.0
77.0,63.0,2.0
3.0,33.0,0.0
48.0,101.0,2.0
57.0,13.0,0.0
24.0,43.0,0.0
16.0,90.0,2.0
43.0,96.0,2.0
20.0,43.0,0.0
54.0,29.0,2.0
80.0,29.0,1.0
28.0,120.0,0.0
82.0,31.0,1.0
8.0,99.0,1.0
45.0,102.0,0.0
22.0,94.0,1.0
6.0,84.0,0.0
87.0,82.0,1.0
17.0,107.0,1.0
82.0,90.0,1.0
11.0,32.0,1.0
23.0,6.0,2.0
89.0,5.0,0.0
39.0,6.0,0.0
75.0,53.0,1.0
77.0,29.0,1.0
6.0,92.0,1.0
