X,Y,V
74.0,12.0,2.0
79.0,12.0,2.0
83.0,12.0,2.0
88.0,12.0,2.0
90.0,12.0,2.0
94.0,12.0,1.0
97.0,12.0,0.0
2.0,13.0,0.0
8.0,13.0,0.0
9.0,13.0,0.0
16.0,13.0,1.0
19.0,13.0,2.0
21.0,13.0,1.0
26.0,13.0,1.0
31.0,13.0,2.0
34.0,13.0,2.0
37.0,13.0,1.0
43.0,13.0,0.0
47.0,13.0,0.0
49.0,13.0,0.0
54.0,13.0,0.0
57.0,13.0,0.0
63.0,13.0,0.0
67.0,13.0,0.0
71.0,13.0,1.0
76.0,13.0,1.0
80.0,13.0,2.0
82.0,13.0,2.0
85.0,13.0,2.0
91.0,13.0,2.0
96.0,13.0,0.0
100.0,13.0,1.0
1.0,14.0,0.0
5.0,14.0,0.0
9.0,14.0,1.0
13.0,14.0,0.0
19.0,14.0,2.0
23.0,14.0,1.0
26.0,14.0,2.0
30.0,14.0,2.0
36.0,14.0,2.0
38.0,14.0,0.0
44.0,14.0,0.0
48.0,14.0,0.0
50.0,14.0,0.0
53.0,14.0,0.0
60.0,14.0,0.0
63.0,14.0,0.0
66.0,14.0,0.0
71.0,14.0,0.0
75.0,14.0,2.0
80.0,14.0,2.0
82.0,14.0,1.0
88.0,14.0,2.0
92.0,14.0,2.0
93.0,14.0,2.0
97.0,14.0,1.0
3.0,15.0,0.0
5.0,15.0,0.0
10.0,15.0,0.0
14.0,15.0,1.0
20.0,15.0,1.0
24.0,15.0,2.0
25.0,15.0,2.0
32.0,15.0,2.0
33.0,15.0,2.0
39.0,15.0,1.0
44.0,15.0,1.0
48.0,15.0,0.0
49.0,15.0,0.0
56.0,15.0,1.0
57.0,15.0,1.0
63.0,15.0,0.0
66.0,15.0,0.0
70.0,15.0,0.0
73.0,15.0,2.0
80.0,15.0,2.0
82.0,15.0,1.0
87.0,15.0,2.0
90.0,15.0,2.0
94.0,15.0,2.0
100.0,15.0,0.0
1.0,16.0,1.0
7.0,16.0,1.0
11.0,16.0,0.0
14.0,16.0,1.0
18.0,16.0,1.0
21.0,16.0,1.0
28.0,16.0,1.0
32.0,16.0,2.0
33.0,16.0,2.0
37.0,16.0,2.0
41.0,16.0,2.0
45.0,16.0,1.0
52.0,16.0,0.0
56.0,16.0,1.0
57.0,16.0,1.0
63.0,16.0,0.0
65.0,16.0,0.0
70.0,16.0,0.0
75.0,16.0,1.0
79.0,16.0,1.0
84.0,16.0,2.0
85.0,16.0,2.0
89.0,16.0,2.0
94.0,16.0,2.0
98.0,16.0,0.0
4.0,17.0,0.0
8.0,17.0,0.0
10.0,17.0,0.0
16.0,17.0,1.0
18.0,17.0,1.0
23.0,17.0,2.0
26.0,17.0,2.0
29.0,17.0,2.0
36.0,17.0,2.0
37.0,17.0,2.0
41.0,17.0,1.0
45.0,17.0,1.0
50.0,17.0,2.0
53.0,17.0,1.0
57.0,17.0,1.0
63.0,17.0,0.0
68.0,17.0,0.0
69.0,17.0,0.0
74.0,17.0,2.0
79.0,17.0,2.0
84.0,17.0,2.0
87.0,17.0,2.0
92.0,17.0,2.0
95.0,17.0,0.0
98.0,17.0,1.0
1.0,18.0,0.0
8.0,18.0,0.0
12.0,18.0,0.0
13.0,18.0,0.0
19.0,18.0,0.0
21.0,18.0,2.0
27.0,18.0,2.0
32.0,18.0,2.0
33.0,18.0,2.0
38.0,18.0,2.0
41.0,18.0,2.0
47.0,18.0,2.0
52.0,18.0,1.0
53.0,18.0,1.0
58.0,18.0,2.0
64.0,18.0,0.0
66.0,18.0,0.0
69.0,18.0,1.0
74.0,18.0,2.0
79.0,18.0,1.0
83.0,18.0,2.0
86.0,18.0,2.0
92.0,18.0,2.0
95.0,18.0,1.0
98.0,18.0,0.0
4.0,19.0,0.0
8.0,19.0,1.0
10.0,19.0,0.0
13.0,19.0,0.0
19.0,19.0,1.0
23.0,19.0,2.0
25.0,19.0,2.0
31.0,19.0,2.0
36.0,19.0,2.0
37.0,19.0,2.0
43.0,19.0,2.0
45.0,19.0,2.0
51.0,19.0,1.0
54.0,19.0,2.0
57.0,19.0,2.0
64.0,19.0,0.0
65.0,19.0,0.0
71.0,19.0,0.0
73.0,19.0,2.0
80.0,19.0,2.0
83.0,19.0,2.0
88.0,19.0,2.0
90.0,19.0,1.0
94.0,19.0,1.0
99.0,19.0,0.0
4.0,20.0,0.0
8.0,20.0,0.0
9.0,20.0,0.0
15.0,20.0,0.0
17.0,20.0,1.0
22.0,20.0,2.0
28.0,20.0,1.0
30.0,20.0,0.0
36.0,20.0,2.0
38.0,20.0,2.0
41.0,20.0,2.0
46.0,20.0,0.0
51.0,20.0,1.0
56.0,20.0,2.0
59.0,20.0,1.0
64.0,20.0,0.0
68.0,20.0,0.0
72.0,20.0,1.0
75.0,20.0,2.0
78.0,20.0,2.0
82.0,20.0,1.0
85.0,20.0,2.0
90.0,20.0,2.0
96.0,20.0,0.0
98.0,20.0,1.0
1.0,21.0,0.0
7.0,21.0,1.0
12.0,21.0,0.0
16.0,21.0,1.0
18.0,21.0,1.0
22.0,21.0,2.0
27.0,21.0,0.0
29.0,21.0,0.0
34.0,21.0,0.0
37.0,21.0,2.0
44.0,21.0,2.0
47.0,21.0,2.0
52.0,21.0,2.0
56.0,21.0,2.0
60.0,21.0,2.0
61.0,21.0,1.0
68.0,21.0,1.0
69.0,21.0,1.0
74.0,21.0,2.0
79.0,21.0,2.0
82.0,21.0,1.0
85.0,21.0,2.0
89.0,21.0,2.0
96.0,21.0,1.0
98.0,21.0,0.0
2.0,22.0,0.0
8.0,22.0,0.0
9.0,22.0,0.0
16.0,22.0,1.0
20.0,22.0,2.0
23.0,22.0,2.0
25.0,22.0,2.0
29.0,22.0,0.0
34.0,22.0,1.0
39.0,22.0,2.0
41.0,22.0,2.0
46.0,22.0,2.0
49.0,22.0,2.0
55.0,22.0,1.0
57.0,22.0,2.0
63.0,22.0,1.0
65.0,22.0,1.0
69.0,22.0,1.0
73.0,22.0,0.0
80.0,22.0,2.0
81.0,22.0,1.0
86.0,22.0,2.0
91.0,22.0,2.0
95.0,22.0,0.0
99.0,22.0,0.0
4.0,23.0,1.0
6.0,23.0,0.0
12.0,23.0,1.0
14.0,23.0,1.0
20.0,23.0,2.0
23.0,23.0,2.0
27.0,23.0,0.0
32.0,23.0,1.0
36.0,23.0,0.0
40.0,23.0,1.0
43.0,23.0,2.0
45.0,23.0,2.0
50.0,23.0,2.0
53.0,23.0,0.0
60.0,23.0,2.0
61.0,23.0,2.0
65.0,23.0,1.0
69.0,23.0,1.0
75.0,23.0,2.0
79.0,23.0,1.0
84.0,23.0,2.0
86.0,23.0,2.0
90.0,23.0,2.0
93.0,23.0,1.0
97.0,23.0,0.0
2.0,24.0,2.0
8.0,24.0,0.0
11.0,24.0,0.0
16.0,24.0,2.0
17.0,24.0,1.0
21.0,24.0,2.0
28.0,24.0,0.0
29.0,24.0,1.0
33.0,24.0,1.0
38.0,24.0,0.0
44.0,24.0,2.0
47.0,24.0,2.0
49.0,24.0,2.0
56.0,24.0,2.0
60.0,24.0,2.0
64.0,24.0,1.0
68.0,24.0,1.0
69.0,24.0,1.0
76.0,24.0,2.0
78.0,24.0,1.0
84.0,24.0,2.0
87.0,24.0,2.0
92.0,24.0,1.0
95.0,24.0,1.0
99.0,24.0,0.0
3.0,25.0,1.0
8.0,25.0,0.0
11.0,25.0,0.0
13.0,25.0,0.0
20.0,25.0,2.0
23.0,25.0,2.0
26.0,25.0,1.0
31.0,25.0,0.0
36.0,25.0,0.0
40.0,25.0,0.0
44.0,25.0,1.0
46.0,25.0,2.0
52.0,25.0,2.0
54.0,25.0,2.0
59.0,25.0,1.0
63.0,25.0,1.0
65.0,25.0,1.0
70.0,25.0,1.0
73.0,25.0,1.0
77.0,25.0,1.0
82.0,25.0,2.0
86.0,25.0,2.0
89.0,25.0,2.0
94.0,25.0,0.0
99.0,25.0,1.0
1.0,26.0,1.0
6.0,26.0,0.0
10.0,26.0,0.0
15.0,26.0,1.0
18.0,26.0,2.0
23.0,26.0,2.0
26.0,26.0,2.0
30.0,26.0,0.0
34.0,26.0,0.0
37.0,26.0,0.0
43.0,26.0,1.0
45.0,26.0,0.0
50.0,26.0,2.0
56.0,26.0,2.0
60.0,26.0,1.0
63.0,26.0,0.0
68.0,26.0,1.0
72.0,26.0,2.0
74.0,26.0,2.0
80.0,26.0,2.0
82.0,26.0,2.0
86.0,26.0,2.0
91.0,26.0,1.0
96.0,26.0,0.0
100.0,26.0,1.0
2.0,27.0,1.0
7.0,27.0,0.0
9.0,27.0,0.0
16.0,27.0,1.0
19.0,27.0,2.0
23.0,27.0,2.0
28.0,27.0,1.0
31.0,27.0,0.0
33.0,27.0,1.0
38.0,27.0,0.0
41.0,27.0,1.0
47.0,27.0,1.0
49.0,27.0,2.0
53.0,27.0,2.0
59.0,27.0,2.0
63.0,27.0,0.0
67.0,27.0,2.0
72.0,27.0,2.0
76.0,27.0,2.0
77.0,27.0,1.0
84.0,27.0,2.0
87.0,27.0,2.0
91.0,27.0,1.0
93.0,27.0,0.0
99.0,27.0,1.0
3.0,28.0,1.0
7.0,28.0,0.0
9.0,28.0,0.0
15.0,28.0,1.0
20.0,28.0,2.0
23.0,28.0,2.0
25.0,28.0,2.0
32.0,28.0,0.0
36.0,28.0,0.0
37.0,28.0,0.0
44.0,28.0,1.0
46.0,28.0,1.0
51.0,28.0,2.0
54.0,28.0,2.0
60.0,28.0,2.0
64.0,28.0,1.0
68.0,28.0,2.0
72.0,28.0,2.0
76.0,28.0,1.0
77.0,28.0,1.0
82.0,28.0,2.0
87.0,28.0,2.0
91.0,28.0,1.0
93.0,28.0,0.0
97.0,28.0,1.0
3.0,29.0,1.0
7.0,29.0,0.0
9.0,29.0,0.0
13.0,29.0,0.0
17.0,29.0,2.0
23.0,29.0,2.0
25.0,29.0,2.0
31.0,29.0,0.0
34.0,29.0,0.0
38.0,29.0,0.0
43.0,29.0,0.0
47.0,29.0,0.0
51.0,29.0,0.0
56.0,29.0,2.0
60.0,29.0,2.0
64.0,29.0,1.0
67.0,29.0,2.0
70.0,29.0,2.0
73.0,29.0,1.0
79.0,29.0,1.0
81.0,29.0,1.0
88.0,29.0,2.0
92.0,29.0,0.0
93.0,29.0,0.0
100.0,29.0,0.0
1.0,30.0,1.0
7.0,30.0,1.0
9.0,30.0,0.0
14.0,30.0,1.0
19.0,30.0,2.0
23.0,30.0,2.0
26.0,30.0,2.0
32.0,30.0,0.0
36.0,30.0,0.0
37.0,30.0,0.0
43.0,30.0,0.0
47.0,30.0,1.0
50.0,30.0,0.0
55.0,30.0,2.0
60.0,30.0,2.0
64.0,30.0,2.0
68.0,30.0,2.0
71.0,30.0,1.0
74.0,30.0,2.0
80.0,30.0,1.0
82.0,30.0,1.0
87.0,30.0,1.0
90.0,30.0,1.0
94.0,30.0,0.0
97.0,30.0,0.0
4.0,31.0,1.0
5.0,31.0,0.0
9.0,31.0,1.0
16.0,31.0,1.0
19.0,31.0,2.0
22.0,31.0,2.0
27.0,31.0,2.0
30.0,31.0,2.0
33.0,31.0,1.0
39.0,31.0,1.0
41.0,31.0,1.0
47.0,31.0,1.0
52.0,31.0,1.0
56.0,31.0,2.0
58.0,31.0,2.0
64.0,31.0,2.0
67.0,31.0,2.0
70.0,31.0,0.0
73.0,31.0,2.0
78.0,31.0,1.0
83.0,31.0,2.0
88.0,31.0,2.0
89.0,31.0,2.0
95.0,31.0,0.0
100.0,31.0,0.0
4.0,32.0,1.0
6.0,32.0,1.0
9.0,32.0,1.0
14.0,32.0,0.0
20.0,32.0,2.0
24.0,32.0,2.0
27.0,32.0,2.0
29.0,32.0,2.0
33.0,32.0,1.0
38.0,32.0,0.0
43.0,32.0,0.0
45.0,32.0,0.0
51.0,32.0,1.0
55.0,32.0,0.0
57.0,32.0,2.0
61.0,32.0,2.0
66.0,32.0,2.0
71.0,32.0,0.0
76.0,32.0,1.0
78.0,32.0,1.0
82.0,32.0,1.0
88.0,32.0,2.0
90.0,32.0,1.0
94.0,32.0,0.0
98.0,32.0,0.0
1.0,33.0,0.0
6.0,33.0,1.0
11.0,33.0,0.0
16.0,33.0,1.0
19.0,33.0,1.0
24.0,33.0,2.0
27.0,33.0,2.0
29.0,33.0,2.0
34.0,33.0,1.0
40.0,33.0,0.0
41.0,33.0,0.0
48.0,33.0,1.0
51.0,33.0,2.0
54.0,33.0,0.0
60.0,33.0,2.0
64.0,33.0,2.0
65.0,33.0,2.0
69.0,33.0,0.0
75.0,33.0,1.0
80.0,33.0,1.0
81.0,33.0,1.0
87.0,33.0,2.0
89.0,33.0,1.0
95.0,33.0,1.0
99.0,33.0,1.0
1.0,34.0,0.0
7.0,34.0,0.0
12.0,34.0,1.0
16.0,34.0,0.0
17.0,34.0,1.0
21.0,34.0,0.0
25.0,34.0,2.0
30.0,34.0,2.0
33.0,34.0,2.0
40.0,34.0,0.0
44.0,34.0,0.0
48.0,34.0,0.0
49.0,34.0,1.0
53.0,34.0,1.0
60.0,34.0,2.0
62.0,34.0,2.0
67.0,34.0,0.0
72.0,34.0,0.0
73.0,34.0,1.0
77.0,34.0,2.0
81.0,34.0,2.0
85.0,34.0,1.0
89.0,34.0,2.0
96.0,34.0,0.0
99.0,34.0,0.0
4.0,35.0,1.0
8.0,35.0,0.0
12.0,35.0,1.0
13.0,35.0,0.0
18.0,35.0,1.0
24.0,35.0,2.0
25.0,35.0,2.0
29.0,35.0,2.0
35.0,35.0,1.0
40.0,35.0,1.0
44.0,35.0,0.0
48.0,35.0,0.0
49.0,35.0,0.0
56.0,35.0,1.0
60.0,35.0,2.0
63.0,35.0,2.0
68.0,35.0,0.0
72.0,35.0,1.0
74.0,35.0,1.0
77.0,35.0,2.0
82.0,35.0,1.0
85.0,35.0,2.0
89.0,35.0,1.0
93.0,35.0,0.0
99.0,35.0,0.0
3.0,36.0,1.0
7.0,36.0,1.0
11.0,36.0,1.0
15.0,36.0,1.0
19.0,36.0,0.0
21.0,36.0,0.0
28.0,36.0,2.0
30.0,36.0,2.0
33.0,36.0,2.0
40.0,36.0,1.0
43.0,36.0,1.0
45.0,36.0,0.0
49.0,36.0,1.0
53.0,36.0,1.0
58.0,36.0,2.0
61.0,36.0,2.0
67.0,36.0,0.0
71.0,36.0,1.0
76.0,36.0,1.0
79.0,36.0,1.0
83.0,36.0,1.0
87.0,36.0,1.0
89.0,36.0,1.0
93.0,36.0,1.0
99.0,36.0,0.0
1.0,37.0,0.0
5.0,37.0,1.0
9.0,37.0,1.0
16.0,37.0,0.0
18.0,37.0,0.0
23.0,37.0,0.0
26.0,37.0,2.0
29.0,37.0,2.0
34.0,37.0,2.0
37.0,37.0,2.0
44.0,37.0,1.0
45.0,37.0,1.0
50.0,37.0,2.0
56.0,37.0,1.0
59.0,37.0,2.0
62.0,37.0,2.0
67.0,37.0,0.0
72.0,37.0,0.0
74.0,37.0,0.0
79.0,37.0,1.0
84.0,37.0,1.0
87.0,37.0,1.0
90.0,37.0,1.0
93.0,37.0,0.0
97.0,37.0,0.0
4.0,38.0,1.0
7.0,38.0,1.0
10.0,38.0,1.0
14.0,38.0,1.0
19.0,38.0,0.0
23.0,38.0,0.0
27.0,38.0,2.0
30.0,38.0,2.0
35.0,38.0,2.0
38.0,38.0,2.0
44.0,38.0,1.0
45.0,38.0,0.0
49.0,38.0,2.0
54.0,38.0,0.0
59.0,38.0,2.0
63.0,38.0,2.0
66.0,38.0,0.0
72.0,38.0,1.0
74.0,38.0,0.0
77.0,38.0,0.0
81.0,38.0,1.0
88.0,38.0,1.0
89.0,38.0,0.0
96.0,38.0,0.0
98.0,38.0,0.0
1.0,39.0,1.0
6.0,39.0,0.0
11.0,39.0,1.0
14.0,39.0,1.0
20.0,39.0,0.0
23.0,39.0,0.0
26.0,39.0,2.0
31.0,39.0,2.0
36.0,39.0,2.0
38.0,39.0,1.0
41.0,39.0,1.0
46.0,39.0,1.0
52.0,39.0,2.0
53.0,39.0,2.0
60.0,39.0,2.0
63.0,39.0,2.0
67.0,39.0,0.0
70.0,39.0,2.0
76.0,39.0,1.0
77.0,39.0,1.0
82.0,39.0,1.0
86.0,39.0,0.0
90.0,39.0,0.0
94.0,39.0,0.0
97.0,39.0,0.0
1.0,40.0,1.0
5.0,40.0,0.0
11.0,40.0,1.0
14.0,40.0,1.0
19.0,40.0,0.0
23.0,40.0,0.0
27.0,40.0,0.0
31.0,40.0,2.0
35.0,40.0,2.0
39.0,40.0,1.0
43.0,40.0,2.0
47.0,40.0,2.0
50.0,40.0,2.0
53.0,40.0,1.0
60.0,40.0,2.0
62.0,40.0,2.0
67.0,40.0,0.0
69.0,40.0,2.0
74.0,40.0,0.0
79.0,40.0,1.0
83.0,40.0,1.0
87.0,40.0,0.0
90.0,40.0,0.0
96.0,40.0,0.0
99.0,40.0,0.0
4.0,41.0,0.0
7.0,41.0,1.0
11.0,41.0,0.0
16.0,41.0,0.0
17.0,41.0,0.0
24.0,41.0,0.0
28.0,41.0,0.0
31.0,41.0,2.0
35.0,41.0,2.0
39.0,41.0,2.0
42.0,41.0,1.0
48.0,41.0,1.0
49.0,41.0,1.0
54.0,41.0,2.0
59.0,41.0,2.0
64.0,41.0,1.0
66.0,41.0,0.0
70.0,41.0,2.0
73.0,41.0,1.0
77.0,41.0,0.0
81.0,41.0,0.0
85.0,41.0,1.0
92.0,41.0,0.0
96.0,41.0,0.0
100.0,41.0,0.0
1.0,42.0,0.0
5.0,42.0,1.0
10.0,42.0,0.0
15.0,42.0,0.0
18.0,42.0,0.0
22.0,42.0,0.0
25.0,42.0,0.0
31.0,42.0,2.0
34.0,42.0,2.0
37.0,42.0,2.0
43.0,42.0,1.0
48.0,42.0,1.0
49.0,42.0,1.0
54.0,42.0,1.0
60.0,42.0,2.0
63.0,42.0,2.0
68.0,42.0,0.0
70.0,42.0,1.0
74.0,42.0,1.0
79.0,42.0,0.0
81.0,42.0,0.0
85.0,42.0,0.0
91.0,42.0,0.0
95.0,42.0,0.0
97.0,42.0,0.0
3.0,43.0,0.0
6.0,43.0,1.0
11.0,43.0,1.0
16.0,43.0,0.0
17.0,43.0,0.0
24.0,43.0,0.0
26.0,43.0,0.0
32.0,43.0,2.0
34.0,43.0,2.0
38.0,43.0,2.0
44.0,43.0,1.0
47.0,43.0,1.0
49.0,43.0,2.0
55.0,43.0,2.0
60.0,43.0,2.0
62.0,43.0,2.0
68.0,43.0,0.0
71.0,43.0,1.0
74.0,43.0,1.0
77.0,43.0,1.0
83.0,43.0,0.0
85.0,43.0,0.0
92.0,43.0,0.0
95.0,43.0,0.0
98.0,43.0,0.0
1.0,44.0,0.0
7.0,44.0,1.0
9.0,44.0,0.0
14.0,44.0,0.0
20.0,44.0,0.0
24.0,44.0,0.0
28.0,44.0,0.0
32.0,44.0,2.0
35.0,44.0,2.0
37.0,44.0,2.0
44.0,44.0,2.0
48.0,44.0,2.0
52.0,44.0,2.0
55.0,44.0,2.0
57.0,44.0,2.0
63.0,44.0,2.0
66.0,44.0,1.0
72.0,44.0,1.0
74.0,44.0,1.0
78.0,44.0,1.0
81.0,44.0,1.0
88.0,44.0,0.0
92.0,44.0,0.0
93.0,44.0,0.0
98.0,44.0,0.0
2.0,45.0,0.0
6.0,45.0,1.0
12.0,45.0,1.0
13.0,45.0,0.0
18.0,45.0,0.0
21.0,45.0,0.0
25.0,45.0,0.0
32.0,45.0,2.0
36.0,45.0,2.0
37.0,45.0,2.0
43.0,45.0,2.0
45.0,45.0,2.0
49.0,45.0,1.0
54.0,45.0,2.0
57.0,45.0,2.0
62.0,45.0,1.0
68.0,45.0,2.0
71.0,45.0,1.0
75.0,45.0,2.0
78.0,45.0,1.0
81.0,45.0,1.0
85.0,45.0,0.0
90.0,45.0,0.0
93.0,45.0,0.0
100.0,45.0,0.0
4.0,46.0,1.0
8.0,46.0,2.0
11.0,46.0,1.0
15.0,46.0,0.0
19.0,46.0,1.0
22.0,46.0,1.0
27.0,46.0,0.0
32.0,46.0,2.0
36.0,46.0,2.0
39.0,46.0,2.0
41.0,46.0,2.0
47.0,46.0,0.0
50.0,46.0,1.0
55.0,46.0,2.0
59.0,46.0,2.0
64.0,46.0,1.0
66.0,46.0,1.0
72.0,46.0,1.0
76.0,46.0,2.0
78.0,46.0,0.0
82.0,46.0,0.0
87.0,46.0,0.0
92.0,46.0,0.0
95.0,46.0,0.0
100.0,46.0,0.0
2.0,47.0,0.0
7.0,47.0,0.0
10.0,47.0,2.0
16.0,47.0,0.0
18.0,47.0,1.0
23.0,47.0,1.0
25.0,47.0,0.0
32.0,47.0,1.0
34.0,47.0,0.0
38.0,47.0,2.0
43.0,47.0,2.0
46.0,47.0,2.0
52.0,47.0,2.0
55.0,47.0,2.0
59.0,47.0,2.0
