X,Y,V
51.0,14.0,8.0
52.0,13.0,9.0
56.0,15.0,6.0
58.0,15.0,12.0
62.0,13.0,6.0
64.0,14.0,3.0
67.0,13.0,5.0
71.0,15.0,3.0
73.0,13.0,6.0
76.0,14.0,3.0
81.0,15.0,5.0
84.0,15.0,19.0
85.0,13.0,19.0
89.0,15.0,19.0
93.0,13.0,9.0
94.0,13.0,6.0
97.0,14.0,6.0
2.0,17.0,7.0
4.0,18.0,14.0
8.0,18.0,17.0
12.0,16.0,12.0
13.0,18.0,13.0
17.0,16.0,17.0
20.0,17.0,18.0
24.0,16.0,6.0
27.0,18.0,6.0
28.0,16.0,9.0
32.0,16.0,12.0
34.0,17.0,13.0
39.0,18.0,15.0
40.0,18.0,14.0
43.0,18.0,17.0
48.0,18.0,0.0
49.0,18.0,0.0
52.0,17.0,2.0
56.0,16.0,3.0
58.0,18.0,7.0
62.0,17.0,0.0
65.0,17.0,3.0
69.0,16.0,5.0
72.0,18.0,2.0
74.0,16.0,1.0
76.0,18.0,5.0
81.0,16.0,1.0
82.0,16.0,1.0
85.0,18.0,19.0
90.0,16.0,19.0
93.0,16.0,8.0
95.0,17.0,6.0
99.0,18.0,3.0
1.0,19.0,8.0
4.0,19.0,9.0
9.0,21.0,14.0
10.0,21.0,17.0
14.0,20.0,16.0
17.0,19.0,18.0
21.0,19.0,1.0
22.0,19.0,3.0
25.0,19.0,1.0
28.0,21.0,1.0
33.0,19.0,6.0
34.0,20.0,3.0
39.0,21.0,15.0
42.0,20.0,16.0
44.0,19.0,17.0
48.0,21.0,19.0
49.0,21.0,19.0
52.0,21.0,2.0
57.0,19.0,3.0
59.0,19.0,6.0
62.0,21.0,3.0
64.0,20.0,7.0
69.0,19.0,5.0
70.0,20.0,1.0
74.0,20.0,2.0
76.0,21.0,4.0
80.0,19.0,1.0
84.0,21.0,1.0
86.0,19.0,19.0
89.0,20.0,18.0
91.0,20.0,19.0
96.0,19.0,5.0
99.0,19.0,6.0
3.0,23.0,12.0
4.0,24.0,14.0
7.0,23.0,14.0
10.0,24.0,15.0
15.0,24.0,9.0
17.0,23.0,8.0
20.0,24.0,2.0
24.0,22.0,2.0
26.0,22.0,2.0
28.0,24.0,5.0
31.0,24.0,5.0
35.0,22.0,1.0
38.0,23.0,3.0
42.0,23.0,18.0
45.0,24.0,19.0
48.0,23.0,19.0
49.0,23.0,19.0
52.0,23.0,19.0
57.0,23.0,1.0
58.0,23.0,5.0
63.0,24.0,1.0
64.0,23.0,0.0
68.0,22.0,2.0
70.0,22.0,1.0
75.0,24.0,9.0
78.0,24.0,3.0
81.0,22.0,3.0
84.0,22.0,2.0
86.0,23.0,11.0
89.0,22.0,19.0
91.0,24.0,18.0
94.0,22.0,19.0
99.0,22.0,15.0
3.0,27.0,15.0
5.0,25.0,14.0
7.0,25.0,14.0
11.0,25.0,15.0
14.0,25.0,11.0
17.0,25.0,3.0
21.0,25.0,1.0
22.0,25.0,1.0
27.0,25.0,4.0
29.0,26.0,4.0
32.0,27.0,8.0
36.0,26.0,7.0
39.0,25.0,5.0
42.0,26.0,17.0
45.0,27.0,19.0
48.0,27.0,4.0
50.0,25.0,19.0
53.0,25.0,19.0
57.0,25.0,18.0
58.0,25.0,16.0
62.0,26.0,17.0
66.0,26.0,6.0
67.0,25.0,8.0
70.0,26.0,8.0
75.0,26.0,7.0
78.0,25.0,6.0
79.0,27.0,4.0
82.0,25.0,4.0
86.0,27.0,10.0
90.0,25.0,12.0
93.0,27.0,15.0
96.0,27.0,17.0
97.0,27.0,17.0
1.0,30.0,13.0
5.0,30.0,13.0
8.0,29.0,14.0
11.0,30.0,16.0
15.0,28.0,4.0
18.0,29.0,2.0
19.0,29.0,4.0
24.0,30.0,0.0
27.0,29.0,2.0
30.0,29.0,1.0
33.0,29.0,1.0
34.0,28.0,4.0
37.0,28.0,4.0
41.0,29.0,19.0
43.0,29.0,19.0
47.0,28.0,2.0
50.0,29.0,0.0
53.0,29.0,1.0
57.0,28.0,17.0
59.0,29.0,16.0
61.0,30.0,16.0
64.0,28.0,15.0
69.0,30.0,13.0
72.0,30.0,13.0
75.0,29.0,5.0
78.0,28.0,4.0
80.0,29.0,4.0
84.0,30.0,10.0
86.0,29.0,8.0
88.0,30.0,11.0
92.0,29.0,17.0
96.0,29.0,18.0
97.0,28.0,16.0
1.0,33.0,13.0
4.0,31.0,15.0
8.0,33.0,14.0
11.0,33.0,17.0
15.0,31.0,16.0
18.0,32.0,1.0
20.0,31.0,5.0
23.0,33.0,0.0
26.0,31.0,0.0
29.0,33.0,1.0
33.0,31.0,3.0
36.0,33.0,0.0
37.0,33.0,3.0
41.0,32.0,19.0
44.0,33.0,10.0
48.0,33.0,1.0
51.0,33.0,0.0
52.0,31.0,6.0
57.0,32.0,4.0
58.0,31.0,4.0
62.0,32.0,6.0
64.0,31.0,1.0
67.0,32.0,13.0
70.0,32.0,13.0
74.0,32.0,15.0
78.0,32.0,17.0
81.0,33.0,12.0
84.0,33.0,10.0
86.0,32.0,10.0
88.0,32.0,9.0
91.0,33.0,9.0
96.0,31.0,15.0
99.0,31.0,11.0
3.0,34.0,15.0
5.0,35.0,15.0
9.0,35.0,17.0
12.0,36.0,16.0
13.0,36.0,16.0
18.0,35.0,7.0
21.0,36.0,12.0
24.0,36.0,6.0
26.0,34.0,2.0
30.0,35.0,5.0
32.0,34.0,6.0
34.0,34.0,4.0
39.0,34.0,19.0
40.0,36.0,19.0
44.0,35.0,10.0
48.0,35.0,0.0
49.0,36.0,1.0
52.0,35.0,0.0
57.0,36.0,6.0
59.0,36.0,3.0
62.0,35.0,4.0
64.0,35.0,4.0
68.0,36.0,9.0
70.0,36.0,9.0
75.0,36.0,13.0
77.0,34.0,14.0
79.0,36.0,15.0
84.0,35.0,6.0
85.0,34.0,12.0
89.0,35.0,10.0
91.0,36.0,11.0
95.0,34.0,14.0
97.0,35.0,13.0
3.0,39.0,11.0
5.0,37.0,15.0
9.0,38.0,17.0
10.0,38.0,18.0
13.0,37.0,19.0
17.0,39.0,19.0
21.0,39.0,17.0
23.0,37.0,8.0
26.0,39.0,15.0
28.0,39.0,16.0
33.0,37.0,9.0
36.0,39.0,19.0
37.0,37.0,19.0
41.0,39.0,19.0
43.0,38.0,12.0
46.0,38.0,7.0
50.0,37.0,2.0
54.0,39.0,2.0
57.0,37.0,10.0
58.0,37.0,12.0
62.0,37.0,3.0
66.0,39.0,2.0
69.0,37.0,3.0
70.0,39.0,4.0
73.0,38.0,5.0
78.0,37.0,16.0
79.0,37.0,17.0
82.0,37.0,14.0
87.0,38.0,7.0
90.0,39.0,9.0
93.0,37.0,13.0
94.0,39.0,14.0
97.0,37.0,13.0
3.0,42.0,15.0
6.0,42.0,14.0
7.0,42.0,16.0
12.0,42.0,11.0
15.0,42.0,18.0
17.0,40.0,18.0
20.0,40.0,19.0
22.0,40.0,15.0
27.0,41.0,17.0
29.0,42.0,17.0
32.0,41.0,17.0
34.0,42.0,17.0
38.0,40.0,19.0
42.0,42.0,19.0
43.0,40.0,19.0
46.0,40.0,12.0
49.0,42.0,6.0
53.0,42.0,2.0
57.0,41.0,9.0
59.0,40.0,8.0
61.0,41.0,1.0
64.0,40.0,2.0
67.0,42.0,4.0
71.0,42.0,7.0
74.0,40.0,6.0
77.0,40.0,14.0
81.0,40.0,15.0
83.0,42.0,13.0
86.0,41.0,12.0
89.0,42.0,13.0
91.0,41.0,11.0
96.0,41.0,15.0
98.0,40.0,11.0
1.0,45.0,8.0
5.0,43.0,15.0
8.0,44.0,15.0
11.0,45.0,17.0
13.0,44.0,8.0
17.0,45.0,10.0
19.0,43.0,3.0
23.0,44.0,8.0
27.0,44.0,4.0
30.0,44.0,2.0
31.0,43.0,4.0
36.0,43.0,19.0
39.0,43.0,18.0
40.0,43.0,19.0
44.0,44.0,18.0
48.0,44.0,18.0
50.0,44.0,5.0
54.0,44.0,1.0
55.0,44.0,2.0
60.0,43.0,2.0
63.0,44.0,4.0
65.0,43.0,6.0
69.0,43.0,7.0
70.0,44.0,8.0
74.0,44.0,3.0
76.0,43.0,10.0
79.0,44.0,13.0
83.0,44.0,15.0
86.0,45.0,15.0
89.0,44.0,15.0
92.0,44.0,13.0
95.0,43.0,15.0
97.0,45.0,4.0
2.0,47.0,10.0
4.0,47.0,16.0
8.0,47.0,15.0
11.0,47.0,13.0
15.0,47.0,13.0
18.0,48.0,10.0
20.0,48.0,12.0
22.0,48.0,11.0
27.0,47.0,13.0
30.0,47.0,13.0
31.0,48.0,13.0
34.0,46.0,11.0
38.0,48.0,19.0
41.0,47.0,17.0
43.0,46.0,18.0
46.0,46.0,18.0
51.0,48.0,1.0
54.0,46.0,1.0
55.0,46.0,0.0
59.0,47.0,4.0
62.0,46.0,8.0
66.0,46.0,7.0
67.0,48.0,6.0
72.0,46.0,6.0
74.0,48.0,4.0
78.0,48.0,13.0
80.0,47.0,14.0
84.0,46.0,16.0
85.0,47.0,15.0
90.0,46.0,16.0
92.0,47.0,16.0
95.0,48.0,1.0
97.0,48.0,3.0
2.0,51.0,7.0
5.0,49.0,15.0
9.0,51.0,12.0
10.0,51.0,12.0
15.0,50.0,12.0
18.0,50.0,7.0
20.0,49.0,10.0
24.0,49.0,10.0
27.0,50.0,13.0
29.0,49.0,13.0
33.0,49.0,13.0
35.0,51.0,11.0
39.0,51.0,17.0
42.0,50.0,17.0
43.0,51.0,17.0
48.0,51.0,18.0
50.0,49.0,11.0
53.0,50.0,0.0
57.0,50.0,2.0
58.0,49.0,2.0
63.0,51.0,10.0
64.0,50.0,10.0
68.0,50.0,12.0
72.0,49.0,5.0
73.0,49.0,4.0
76.0,51.0,1.0
81.0,49.0,14.0
83.0,49.0,14.0
85.0,49.0,13.0
88.0,50.0,15.0
93.0,50.0,1.0
96.0,50.0,1.0
97.0,49.0,4.0
1.0,52.0,8.0
6.0,54.0,16.0
9.0,53.0,12.0
11.0,53.0,12.0
14.0,54.0,16.0
18.0,54.0,18.0
20.0,52.0,19.0
24.0,53.0,18.0
27.0,53.0,11.0
30.0,53.0,13.0
33.0,54.0,12.0
34.0,53.0,10.0
38.0,54.0,17.0
42.0,54.0,17.0
44.0,53.0,17.0
47.0,54.0,18.0
49.0,53.0,12.0
52.0,54.0,4.0
56.0,53.0,0.0
59.0,53.0,8.0
63.0,53.0,7.0
65.0,52.0,12.0
67.0,53.0,8.0
72.0,54.0,0.0
74.0,53.0,0.0
77.0,52.0,2.0
79.0,53.0,14.0
82.0,52.0,13.0
85.0,52.0,13.0
89.0,54.0,14.0
93.0,53.0,1.0
95.0,52.0,2.0
97.0,53.0,0.0
2.0,55.0,15.0
5.0,55.0,17.0
7.0,57.0,10.0
11.0,56.0,17.0
15.0,57.0,18.0
18.0,56.0,1.0
21.0,56.0,1.0
24.0,57.0,1.0
26.0,57.0,9.0
29.0,57.0,13.0
31.0,57.0,12.0
35.0,57.0,12.0
38.0,57.0,18.0
40.0,55.0,18.0
44.0,57.0,17.0
48.0,56.0,3.0
50.0,56.0,8.0
54.0,56.0,9.0
56.0,57.0,6.0
58.0,57.0,9.0
61.0,55.0,13.0
66.0,57.0,5.0
69.0,57.0,10.0
71.0,56.0,2.0
73.0,55.0,1.0
76.0,55.0,0.0
80.0,57.0,11.0
84.0,56.0,14.0
87.0,57.0,13.0
90.0,56.0,17.0
91.0,57.0,16.0
94.0,56.0,12.0
97.0,57.0,1.0
2.0,58.0,15.0
4.0,59.0,15.0
8.0,60.0,5.0
10.0,60.0,17.0
14.0,60.0,17.0
16.0,58.0,19.0
19.0,59.0,3.0
24.0,58.0,3.0
26.0,58.0,8.0
30.0,60.0,11.0
33.0,60.0,5.0
35.0,60.0,7.0
37.0,60.0,10.0
42.0,60.0,19.0
44.0,60.0,19.0
47.0,58.0,1.0
51.0,58.0,11.0
52.0,59.0,5.0
55.0,60.0,8.0
59.0,58.0,6.0
63.0,59.0,3.0
64.0,60.0,9.0
68.0,58.0,9.0
72.0,59.0,10.0
75.0,60.0,5.0
77.0,60.0,4.0
79.0,58.0,7.0
83.0,60.0,12.0
86.0,59.0,14.0
90.0,60.0,16.0
93.0,58.0,17.0
96.0,59.0,19.0
98.0,59.0,12.0
1.0,61.0,17.0
5.0,63.0,8.0
9.0,61.0,13.0
12.0,61.0,17.0
15.0,62.0,15.0
17.0,63.0,5.0
20.0,63.0,8.0
23.0,63.0,5.0
26.0,61.0,5.0
30.0,62.0,4.0
32.0,61.0,8.0
34.0,62.0,8.0
37.0,63.0,17.0
42.0,63.0,19.0
45.0,62.0,12.0
46.0,62.0,9.0
50.0,63.0,3.0
52.0,62.0,9.0
56.0,61.0,6.0
58.0,62.0,3.0
61.0,61.0,5.0
65.0,61.0,10.0
68.0,61.0,11.0
70.0,62.0,13.0
75.0,62.0,4.0
78.0,62.0,9.0
80.0,62.0,14.0
84.0,63.0,14.0
87.0,63.0,11.0
89.0,62.0,12.0
93.0,61.0,17.0
95.0,63.0,17.0
98.0,61.0,19.0
2.0,64.0,7.0
6.0,66.0,4.0
7.0,65.0,17.0
12.0,66.0,16.0
13.0,65.0,16.0
17.0,65.0,5.0
19.0,64.0,5.0
24.0,64.0,11.0
25.0,64.0,9.0
28.0,64.0,4.0
32.0,66.0,16.0
34.0,64.0,15.0
37.0,65.0,16.0
40.0,66.0,19.0
44.0,66.0,7.0
47.0,65.0,11.0
51.0,65.0,2.0
54.0,66.0,7.0
56.0,66.0,2.0
58.0,66.0,0.0
63.0,66.0,6.0
64.0,66.0,6.0
68.0,64.0,13.0
70.0,65.0,10.0
73.0,64.0,12.0
77.0,65.0,9.0
79.0,66.0,12.0
84.0,65.0,13.0
87.0,65.0,11.0
88.0,64.0,13.0
93.0,66.0,16.0
96.0,64.0,17.0
97.0,64.0,18.0
1.0,67.0,11.0
5.0,67.0,4.0
9.0,68.0,17.0
10.0,68.0,18.0
15.0,67.0,2.0
16.0,67.0,6.0
21.0,67.0,5.0
23.0,68.0,6.0
27.0,67.0,7.0
30.0,69.0,2.0
32.0,67.0,16.0
36.0,67.0,12.0
38.0,68.0,16.0
40.0,68.0,18.0
43.0,67.0,7.0
46.0,67.0,9.0
50.0,69.0,7.0
52.0,67.0,8.0
55.0,68.0,10.0
58.0,68.0,0.0
61.0,67.0,6.0
65.0,68.0,9.0
68.0,69.0,10.0
71.0,69.0,9.0
74.0,67.0,8.0
76.0,67.0,12.0
80.0,67.0,12.0
84.0,68.0,13.0
87.0,69.0,14.0
89.0,67.0,8.0
93.0,67.0,7.0
94.0,69.0,18.0
98.0,67.0,17.0
2.0,71.0,17.0
6.0,72.0,15.0
7.0,70.0,16.0
11.0,70.0,2.0
13.0,70.0,4.0
16.0,72.0,2.0
19.0,70.0,6.0
24.0,70.0,13.0
27.0,70.0,14.0
28.0,70.0,14.0
33.0,71.0,6.0
35.0,70.0,12.0
37.0,71.0,16.0
40.0,71.0,17.0
45.0,72.0,9.0
47.0,70.0,6.0
49.0,72.0,4.0
53.0,71.0,7.0
56.0,70.0,4.0
60.0,72.0,9.0
63.0,72.0,9.0
64.0,70.0,9.0
67.0,72.0,6.0
71.0,71.0,7.0
75.0,71.0,11.0
78.0,72.0,12.0
79.0,71.0,12.0
84.0,72.0,13.0
85.0,70.0,12.0
89.0,72.0,14.0
91.0,71.0,9.0
94.0,70.0,16.0
98.0,71.0,18.0
2.0,73.0,18.0
6.0,73.0,16.0
9.0,73.0,3.0
12.0,74.0,4.0
14.0,73.0,2.0
18.0,73.0,5.0
20.0,75.0,18.0
24.0,75.0,13.0
25.0,75.0,4.0
30.0,73.0,1.0
31.0,75.0,5.0
34.0,74.0,10.0
37.0,73.0,17.0
42.0,73.0,17.0
45.0,75.0,7.0
46.0,73.0,7.0
51.0,74.0,9.0
52.0,75.0,4.0
55.0,73.0,6.0
60.0,73.0,8.0
62.0,75.0,1.0
65.0,74.0,4.0
68.0,73.0,11.0
71.0,75.0,7.0
73.0,75.0,4.0
77.0,74.0,12.0
79.0,74.0,10.0
82.0,73.0,15.0
87.0,73.0,14.0
89.0,74.0,14.0
91.0,73.0,15.0
95.0,74.0,17.0
99.0,75.0,8.0
1.0,76.0,19.0
4.0,77.0,1.0
7.0,76.0,4.0
12.0,78.0,6.0
15.0,76.0,4.0
17.0,77.0,2.0
19.0,77.0,19.0
23.0,77.0,13.0
27.0,78.0,12.0
29.0,78.0,5.0
33.0,77.0,3.0
34.0,78.0,7.0
39.0,78.0,18.0
40.0,77.0,18.0
45.0,77.0,11.0
48.0,76.0,16.0
49.0,78.0,16.0
53.0,77.0,11.0
56.0,77.0,2.0
60.0,76.0,3.0
63.0,78.0,0.0
65.0,77.0,1.0
67.0,78.0,4.0
71.0,76.0,6.0
74.0,78.0,13.0
76.0,76.0,12.0
81.0,76.0,7.0
84.0,78.0,6.0
87.0,78.0,3.0
88.0,76.0,14.0
92.0,77.0,15.0
96.0,78.0,14.0
98.0,78.0,17.0
2.0,80.0,6.0
5.0,80.0,0.0
7.0,81.0,0.0
11.0,81.0,7.0
14.0,81.0,3.0
18.0,80.0,3.0
20.0,79.0,17.0
24.0,81.0,16.0
27.0,81.0,16.0
30.0,81.0,8.0
32.0,79.0,10.0
34.0,79.0,8.0
38.0,81.0,18.0
41.0,79.0,17.0
43.0,81.0,13.0
48.0,80.0,15.0
51.0,81.0,17.0
54.0,81.0,2.0
56.0,80.0,4.0
59.0,79.0,5.0
62.0,80.0,1.0
65.0,80.0,1.0
68.0,80.0,7.0
70.0,80.0,4.0
74.0,81.0,12.0
77.0,80.0,13.0
79.0,79.0,9.0
83.0,80.0,12.0
86.0,80.0,13.0
90.0,79.0,15.0
91.0,79.0,14.0
94.0,81.0,0.0
97.0,80.0,15.0
1.0,84.0,17.0
6.0,82.0,0.0
7.0,82.0,0.0
11.0,84.0,1.0
14.0,84.0,3.0
17.0,82.0,3.0
20.0,82.0,9.0
24.0,82.0,16.0
26.0,83.0,16.0
28.0,83.0,15.0
32.0,82.0,10.0
34.0,82.0,9.0
37.0,83.0,2.0
40.0,84.0,10.0
43.0,83.0,14.0
48.0,83.0,16.0
51.0,82.0,17.0
52.0,82.0,17.0
55.0,82.0,8.0
58.0,84.0,1.0
61.0,84.0,0.0
66.0,84.0,5.0
67.0,84.0,4.0
71.0,84.0,13.0
74.0,84.0,9.0
77.0,82.0,10.0
80.0,82.0,12.0
84.0,82.0,12.0
85.0,83.0,13.0
89.0,82.0,15.0
93.0,84.0,1.0
96.0,83.0,0.0
98.0,83.0,11.0
2.0,85.0,17.0
4.0,85.0,0.0
8.0,85.0,0.0
10.0,87.0,2.0
14.0,86.0,1.0
17.0,87.0,1.0
21.0,85.0,11.0
24.0,86.0,12.0
27.0,86.0,11.0
28.0,87.0,8.0
31.0,87.0,16.0
34.0,85.0,11.0
38.0,87.0,3.0
41.0,85.0,7.0
43.0,87.0,10.0
48.0,85.0,17.0
50.0,85.0,17.0
52.0,87.0,18.0
56.0,85.0,2.0
59.0,86.0,2.0
61.0,86.0,0.0
64.0,85.0,3.0
69.0,87.0,11.0
70.0,87.0,10.0
74.0,87.0,4.0
78.0,86.0,9.0
80.0,86.0,9.0
84.0,85.0,14.0
85.0,85.0,14.0
88.0,85.0,15.0
91.0,87.0,0.0
94.0,87.0,2.0
97.0,87.0,1.0
1.0,89.0,15.0
4.0,89.0,18.0
8.0,89.0,1.0
11.0,89.0,2.0
15.0,89.0,1.0
17.0,88.0,1.0
20.0,88.0,8.0
22.0,90.0,6.0
25.0,89.0,9.0
30.0,90.0,5.0
31.0,88.0,17.0
35.0,89.0,18.0
39.0,88.0,2.0
40.0,88.0,4.0
45.0,88.0,17.0
47.0,88.0,18.0
49.0,90.0,18.0
52.0,88.0,19.0
57.0,89.0,2.0
58.0,89.0,0.0
63.0,89.0,0.0
65.0,89.0,5.0
68.0,88.0,9.0
72.0,90.0,7.0
73.0,90.0,5.0
78.0,90.0,15.0
80.0,89.0,13.0
84.0,88.0,15.0
87.0,90.0,1.0
90.0,89.0,2.0
92.0,88.0,2.0
96.0,89.0,0.0
97.0,90.0,0.0
2.0,92.0,17.0
4.0,93.0,16.0
8.0,93.0,17.0
12.0,91.0,3.0
13.0,93.0,3.0
17.0,92.0,1.0
19.0,92.0,2.0
24.0,91.0,10.0
26.0,93.0,13.0
28.0,91.0,8.0
33.0,91.0,18.0
35.0,92.0,16.0
39.0,91.0,18.0
41.0,91.0,8.0
45.0,92.0,12.0
47.0,92.0,17.0
49.0,93.0,18.0
53.0,91.0,19.0
56.0,93.0,1.0
60.0,92.0,3.0
61.0,92.0,1.0
65.0,92.0,7.0
67.0,92.0,9.0
71.0,93.0,11.0
74.0,92.0,2.0
77.0,91.0,10.0
79.0,93.0,14.0
84.0,93.0,13.0
86.0,91.0,2.0
90.0,92.0,0.0
91.0,93.0,0.0
96.0,93.0,0.0
97.0,93.0,0.0
2.0,95.0,3.0
6.0,95.0,17.0
7.0,94.0,18.0
11.0,96.0,0.0
15.0,95.0,2.0
18.0,96.0,10.0
20.0,95.0,10.0
24.0,95.0,11.0
25.0,96.0,8.0
29.0,95.0,8.0
33.0,96.0,5.0
34.0,95.0,4.0
37.0,95.0,19.0
41.0,95.0,19.0
45.0,95.0,10.0
47.0,95.0,15.0
49.0,94.0,18.0
54.0,94.0,19.0
55.0,96.0,19.0
58.0,95.0,0.0
63.0,95.0,3.0
64.0,94.0,8.0
69.0,94.0,6.0
72.0,94.0,6.0
73.0,96.0,5.0
78.0,96.0,13.0
81.0,94.0,13.0
84.0,96.0,14.0
85.0,94.0,11.0
90.0,94.0,0.0
93.0,94.0,0.0
94.0,94.0,0.0
97.0,96.0,0.0
3.0,99.0,10.0
6.0,97.0,19.0
9.0,98.0,17.0
11.0,99.0,16.0
15.0,99.0,11.0
17.0,98.0,9.0
21.0,97.0,8.0
22.0,98.0,4.0
25.0,97.0,8.0
30.0,99.0,8.0
32.0,98.0,4.0
35.0,99.0,1.0
38.0,97.0,18.0
41.0,98.0,17.0
45.0,99.0,15.0
48.0,98.0,11.0
50.0,98.0,18.0
52.0,99.0,16.0
57.0,99.0,16.0
58.0,97.0,16.0
63.0,98.0,11.0
66.0,98.0,9.0
68.0,98.0,8.0
72.0,98.0,8.0
75.0,97.0,9.0
77.0,99.0,7.0
81.0,99.0,13.0
82.0,99.0,15.0
87.0,99.0,17.0
88.0,99.0,12.0
93.0,99.0,0.0
94.0,99.0,1.0
97.0,98.0,0.0
2.0,101.0,16.0
6.0,100.0,18.0
8.0,101.0,17.0
11.0,100.0,17.0
13.0,100.0,11.0
17.0,101.0,11.0
20.0,101.0,4.0
22.0,100.0,6.0
26.0,102.0,1.0
28.0,102.0,3.0
32.0,100.0,2.0
35.0,100.0,6.0
37.0,101.0,4.0
41.0,102.0,15.0
43.0,102.0,14.0
46.0,100.0,9.0
51.0,102.0,1.0
53.0,100.0,17.0
55.0,101.0,18.0
59.0,102.0,17.0
61.0,100.0,17.0
66.0,100.0,17.0
67.0,101.0,16.0
71.0,101.0,16.0
75.0,102.0,10.0
76.0,102.0,0.0
80.0,100.0,14.0
84.0,100.0,15.0
86.0,102.0,17.0
88.0,100.0,12.0
92.0,102.0,11.0
94.0,101.0,0.0
98.0,100.0,0.0
3.0,105.0,17.0
5.0,103.0,10.0
7.0,104.0,19.0
11.0,104.0,17.0
13.0,104.0,6.0
16.0,105.0,4.0
21.0,104.0,6.0
22.0,105.0,9.0
25.0,105.0,7.0
28.0,104.0,2.0
31.0,103.0,5.0
36.0,105.0,13.0
37.0,105.0,11.0
40.0,103.0,12.0
43.0,104.0,15.0
46.0,104.0,16.0
49.0,103.0,5.0
53.0,105.0,4.0
57.0,104.0,5.0
58.0,105.0,6.0
63.0,105.0,11.0
66.0,105.0,16.0
69.0,104.0,16.0
71.0,103.0,15.0
73.0,105.0,17.0
78.0,105.0,2.0
79.0,104.0,7.0
82.0,105.0,12.0
85.0,103.0,16.0
89.0,105.0,15.0
93.0,103.0,4.0
94.0,103.0,1.0
97.0,104.0,3.0
1.0,106.0,18.0
5.0,106.0,12.0
7.0,106.0,19.0
10.0,107.0,17.0
15.0,108.0,2.0
16.0,106.0,1.0
20.0,107.0,10.0
24.0,108.0,5.0
26.0,106.0,2.0
28.0,106.0,1.0
